190,032620,유비케어,20200709,10950,11500,10800,11050,5731695,+4.74
191,032680,소프트센,20200709,2330,2410,2280,2390,3921215,+5.52
192,032685,소프트센우,20200709,59400,64100,55200,57300,88060,-1.55
193,032750,삼진,20200709,8730,9020,8630,8820,133458,+2.68
194,032790,엠젠플러스,20200709,4075,4075,4075,4075,0,0.00
195,032800,판타지오,20200709,847,855,829,849,810052,-0.70
196,032820,우리기술,20200709,730,740,719,725,764444,-0.68
197,032850,비트컴퓨터,20200709,12700,13350,12500,13200,4349755,+5.60
198,032860,글로스퍼랩스,20200709,298,350,293,302,49103156,+5.96
199,032940,원익,20200709,3440,3560,3370,3550,118726,+3.20
200,032960,동일기연,20200709,9780,9820,9510,9690,15578,-0.62
201,032980,바이온,20200709,1015,1020,1000,1015,155904,0.00
202,033050,제이엠아이,20200709,1195,1225,1185,1200,170338,0.00
203,033100,제룡전기,20200709,5700,5810,5600,5600,122561,-1.23
204,033110,코너스톤네트웍스,20200709,204,204,204,204,0,0.00
205,033130,디지틀조선,20200709,2470,2500,2375,2380,2185173,-3.45
206,033160,엠케이전자,20200709,8250,8290,8130,8200,145582,-0.49
207,033170,시그네틱스,20200709,747,762,741,743,470403,-1.33
208,033200,모아텍,20200709,4910,4910,4750,4815,837,-1.63
209,033230,인성정보,20200709,4200,4345,4130,4280,1189737,+3.13
210,033290,코웰패션,20200709,5700,5900,5690,5900,368078,+2.61
211,033310,디케이디앤아이,20200709,4355,4405,4310,4330,94317,-0.69
212,033320,제이씨현시스템,20200709,6180,6310,6110,6250,767891,+2.12
213,033340,좋은사람들,20200709,2150,2170,2095,2100,1107704,-2.33
214,033430,디에스티,20200709,370,370,370,370,0,0.00
215,033500,동성화인텍,20200709,8900,8980,8830,8870,145185,0.00
216,033540,파라텍,20200709,6280,6350,5980,6050,229859,-2.42
217,033560,블루콤,20200709,7340,7370,6930,7090,325628,-3.27
218,033600,럭슬,20200709,179,179,179,179,0,0.00
219,033640,네패스,20200709,29400,29950,29050,29600,659093,+1.72
220,033790,스카이문스테크놀로지,20200709,829,829,829,829,0,0.00
221,033830,티비씨,20200709,761,765,720,751,217780,-1.70
222,034230,파라다이스,20200709,12900,12900,12650,12700,668025,-1.55
223,034810,해성산업,20200709,13050,13350,12800,13000,42296,-0.38
224,034940,조아제약,20200709,4745,4775,4650,4670,634981,-1.58
225,034950,한국기업평가,20200709,74000,74700,74000,74200,3552,+0.27
226,035080,인터파크홀딩스,20200709,2405,2420,2350,2405,520785,+1.05
227,035200,프럼파스트,20200709,2965,3025,2950,2975,58037,+0.34
228,035290,더블유에프엠,20200709,11750,11750,11750,11750,0,0.00
229,035460,기산텔레콤,20200709,3040,3060,2920,2960,195450,-1.50
230,035600,KG이니시스,20200709,23400,25200,23100,24950,1367610,+7.08
231,035610,솔본,20200709,3470,3545,3465,3490,38214,+0.58
232,035620,바른손이앤에이,20200709,1685,1690,1645,1660,533602,-1.48
233,035760,CJ ENM,20200709,126600,129900,125300,128300,364585,+4.14
234,035810,이지홀딩스,20200709,4935,4960,4885,4895,933177,-0.31
235,035890,서희건설,20200709,1090,1100,1080,1085,866596,-0.46
236,035900,JYP Ent.,20200709,28450,29400,27350,28150,3140205,+0.90
237,036000,예림당,20200709,2380,2405,2340,2365,44688,0.00
238,036010,아비코전자,20200709,3920,4000,3905,3960,47918,+1.15
239,036030,KTH,20200709,4900,4985,4900,4950,34944,+1.02
240,036090,위지트,20200709,642,733,633,678,4214614,+6.44
241,036120,SCI평가정보,20200709,5310,5540,5190,5320,8494247,+0.95
242,036170,라이브파이낸셜,20200709,1530,1565,1495,1505,201694,-1.63
243,036180,에이프런티어,20200709,1205,1205,1205,1205,0,0.00
244,036190,금화피에스시,20200709,25500,25500,25100,25200,1982,-1.18
245,036200,유니셈,20200709,6500,6500,6320,6400,414374,-0.16
246,036260,이매진아시아,20200709,2220,2220,2220,2220,0,0.00
247,036480,대성미생물,20200709,17850,17900,17500,17500,247463,-2.51
248,036490,SK머티리얼즈,20200709,200000,203600,198400,200000,102327,+0.65
249,036540,SFA반도체,20200709,5030,5130,5020,5070,1927450,+1.20
250,036560,영풍정밀,20200709,6660,6690,6580,6620,21977,-0.30
251,036620,버추얼텍,20200709,862,867,841,856,302172,-0.70
252,036630,세종텔레콤,20200709,290,293,281,282,2733658,-2.76
253,036640,HRS,20200709,3700,3700,3515,3555,179721,-2.74
254,036670,KCI,20200709,10300,10750,10200,10600,146375,+2.91
255,036690,코맥스,20200709,3400,3615,3390,3605,323715,+6.03
256,036710,심텍홀딩스,20200709,1550,1715,1550,1655,445012,+6.77
257,036800,나이스정보통신,20200709,26200,26850,25750,26750,61870,+3.48
258,036810,에프에스티,20200709,29300,29450,28050,28550,588967,-1.38
259,036830,솔브레인홀딩스,20200709,95900,95900,95900,95900,0,0.00
260,036890,진성티이씨,20200709,7490,7490,7190,7200,430565,-2.96
261,036930,주성엔지니어링,20200709,7130,7350,7040,7200,1942213,+0.98
262,037030,파워넷,20200709,4710,4985,4705,4920,1132242,+4.57
263,037070,파세코,20200709,15550,16000,15450,15450,486364,0.00
264,037230,한국팩키지,20200709,2360,2410,2340,2385,549346,+0.21
265,037330,인지디스플레,20200709,1730,1760,1730,1735,186413,0.00
266,037350,성도이엔지,20200709,3680,3695,3600,3650,20405,-0.82
267,037370,EG,20200709,8860,9020,8680,8710,172971,-0.57
268,037400,우리조명,20200709,1070,1075,1045,1060,49699,-0.93
269,037440,희림,20200709,3730,3730,3650,3710,10622,-0.13
270,037460,삼지전자,20200709,10550,10550,10350,10350,130146,-0.96
271,037760,쎄니트,20200709,1860,1905,1855,1905,66729,+2.42
272,037950,엘컴텍,20200709,1875,1890,1835,1860,1006168,0.00
273,038010,제일테크노스,20200709,6090,6090,5630,5630,392769,-8.75
274,038060,루멘스,20200709,1705,1735,1680,1695,178145,+0.89
275,038070,서린바이오,20200709,10900,11050,10750,10800,131792,-0.92
276,038110,에코플라스틱,20200709,1365,1410,1355,1370,351024,+0.74
277,038160,팍스넷,20200709,862,862,862,862,0,0.00
278,038290,마크로젠,20200709,32600,33150,32050,32300,144147,-0.92
279,038340,UCI,20200709,3300,3300,3205,3250,117127,-1.07
280,038390,레드캡투어,20200709,12250,12350,12200,12350,4267,-0.40
281,038460,바이오스마트,20200709,5850,5850,5620,5660,243357,-1.39
282,038500,삼표시멘트,20200709,3410,3490,3365,3420,662741,+0.59
283,038530,골드퍼시픽,20200709,1695,1770,1530,1655,21121543,+20.80
284,038540,상상인,20200709,6120,6950,6040,6760,1042014,+7.30
285,038620,위즈코프,20200709,985,1020,985,1005,199406,+2.03
286,038680,에스넷,20200709,6530,6530,6400,6490,191539,+1.41
287,038870,에코바이오,20200709,9280,9610,9070,9280,1826762,-1.28
288,038880,아이에이,20200709,476,480,466,476,727042,+0.21
289,038950,파인디지털,20200709,6260,6460,6000,6300,328683,-5.12
290,039010,현대통신,20200709,6660,6730,6610,6670,15970,+0.15
291,039020,이건홀딩스,20200709,2860,3050,2815,3020,1571075,+7.86
292,039030,이오테크닉스,20200709,104500,113400,102900,109900,316226,+6.08
293,039200,오스코텍,20200709,23500,24050,23250,23450,241202,-0.21
294,039230,에이아이비트,20200709,181,181,181,181,0,0.00
295,039240,경남스틸,20200709,1705,1715,1700,1715,56977,+0.59
296,039290,인포뱅크,20200709,6770,6850,6710,6730,44268,-1.17
297,039310,세중,20200709,2980,3040,2850,2850,471195,-5.00
298,039340,한국경제TV,20200709,5300,5410,5190,5250,53307,+0.19
299,039420,케이엘넷,20200709,2230,2235,2205,2220,128947,0.00
300,039440,에스티아이,20200709,16700,16950,16450,16500,259108,-0.90
